rating,review,split
1,software engineer,test
1,home advisor,test
1,whatever,test
2,senior financial analyst,test
2,good company work circumstance make tired,test
1,watch quit 15 year,test
1,bad management,test
2,challenging rewarding great people great company,test
2,pro con,test
2,parttime,test
1,transaction risk investigator,test
1,great pay,test
2,program manager,test
2,executive assistant,test
1,outbound area manager stressful environment pathetic worklife balance,test
2,good work experience,test
1,fullfilment associate,test
2,great company smart people set boundary,test
1,worst work culture work life balance,test
1,great benefit need,test
2,smart people great culture,test
2,microsoft retail bad gig long realize still mall job end day,test
2,internship apple infinite 1,test
2,m hr service center,test
1,big co lot sideways movement,test
2,wide scope freedom work,test
2,excellent colleague,test
1,working condition,test
2,microsoft whole great company work,test
2,area manager,test
2,software engineering phd intern summer,test
1,rethink signing,test
2,great product,test
1,good good bad terrifying,test
1,fast food warehouse job,test
2,awesome,test
2,culture,test
1,recognition,test
1,delivery,test
2,good job challenging,test
2,site leader,test
2,everyone,test
2,transition,test
1,seasonal work,test
2,great work room grow,test
2,great company work,test
2,analytics manager,test
2,great company great vision,test
1,career perspective,test
2,amazing people,test
2,happy,test
2,fun short term although limited progression repetitive,test
2,good company work,test
1,believe gender bias real prior working amazon,test
1,high operational load good project,test
1,going downhill,test
1,15 year microsoft,test
1,amazon,test
1,horrible review system,test
2,fulfillment associate,test
1,good pay toxic culture,test
1,fulfillment associate,test
2,machine learning scientist intern,test
2,great place work,test
1,stay away worklife balance management hideous awful narcissistic,test
1,sdet,test
1,software developer,test
2,mixed bag,test
1,amazon 99 isnt good enough,test
1,micromanaged depressed,test
1,transaction risk investigator,test
1,good learning opportunity bad corporate culture,test
1,microsoft sweat shop,test
2,great company average middle management,test
1,product support team disappointment,test
2,great experience,test
2,microsoft review,test
2,experience vary across team mostly positive,test
1,amazon employee steal intellectual property,test
1,fulfillment associate,test
1,expendable resource making dime bezos dollar profit physically breaking,test
2,amazon great place work,test
2,work amazon,test
2,experience internship,test
1,aws like department amazon company,test
2,specialist,test
2,operation manager,test
2,1000 midsized small company 1 name,test
2,great benifits work tail,test
2,best people work worst work,test
2,bin con,test
1,year bad day,test
1,msgdmgsi microsoft culture like average service company,test
1,warehouse associate,test
1,hostile work environment,test
1,work hard work harder work,test
2,microsoft company truly care employee,test
2,software engineer,test
2,good career prospect,test
2,apple genius,test
2,retail different,test
2,good company,test
2,wonderful company might eat alive,test
2,wonderful people fun work great culture,test
1,aware taking job,test
2,review amazon,test
1,lot politics passive aggressive behavior,test
1,felt like never pat back,test
2,overall great experience,test
1,yard driver cv 5,test
2,ambassador,test
2,stower,test
1,stower,test
2,great place rapidly grow career,test
1,review specific apple queen center location location might different,test
1,simply ok nothing exciting,test
2,identity crisis cost company people profit,test
1,customer success specialist,test
2,genius bar service specialist,test
1,find good manager good team interview make sure fit need,test
2,great place work,test
1,hightech mcjob,test
1,chance promotion,test
2,amazing environment coworkers management,test
1,great job college zero opportunity career,test
1,plantation style work place,test
1,worst job ever,test
1,company bad look outside,test
2,fulfillment center joke,test
2,apple solution consultant,test
1,truly regrettable decision,test
1,poor management,test
2,cool,test
2,awesome,test
2,good place,test
2,well taken care,test
2,great company work easy get burnt,test
2,bad place work,test
2,killer place work,test
2,software engineer iii,test
1,great,test
1,warehouse picker,test
2,good job great environment,test
1,harsh culture pushy unappreciative,test
1,great fit people without personality,test
1,stower,test
1,smart people set compete rather collaborate,test
2,engineer review google company,test
1,stower,test
2,good company,test
2,software engineer,test
2,mixed feeling,test
1,data center,test
1,lead,test
1,run,test
2,sort associate,test
1,program manager,test
2,good,test
2,alright,test
1,amazon,test
1,biz dev manager,test
1,experience good enjoyed working company,test
2,pretty good experience,test
2,account manager,test
1,amnesty floor monitor,test
2,great company hard advance,test
1,hard work,test
2,sehr motivierte kollegen guter arbeitgeber,test
2,team supervisor vcm,test
2,fast pace adapt,test
1,seasonal fulfillment associate,test
1,never felt intellectually disrespected run way,test
2,system engineer,test
2,great place work opportunity called perfect job,test
2,director tech civic enablement,test
1,nyts article tell truth,test
2,data center operation,test
2,hr suck,test
1,avoid,test
2,amazing company,test
1,marginalized disrespected toronto branch,test
1,worst company work experience differs based team work,test
2,cool company,test
2,good job beginner,test
1,go pip amazon,test
2,great place good new mom,test
1,management need listen engineer,test
2,moving right direction,test
2,manager,test
1,microsoft management need wholesale reprogramming,test
1,soulbreaking work culture beware definitely cool company,test
2,creative,test
2,aggressive,test
1,suck,test
1,icqa,test
1,rampant sociopathy,test
2,openminded cultivating industry,test
2,finance,test
2,good company great future,test
1,stressful,test
1,amazon deliver driver,test
1,ghastly place work filled cronyism rampant backstabbing,test
1,associate,test
1,dissapointing received support graduate programme useless sale consultant,test
2,decent place work second job,test
2,product advisor,test
1,want life outside work look way,test
2,good place gain professional experience,test
1,working amazon,test
1,like early 90,test
1,abused hunger game style performance review every year,test
2,great working environment,test
2,pick good team,test
2,good short term career,test
2,intern,test
2,awesome company work,test
2,trainer,test
1,apple glorious company lead people believe,test
1,regret spent year life,test
1,glitter gold,test
1,operation manager ii,test
2,patience,test
1,warehouse associate,test
1,run away,test
2,google review,test
2,great place start,test
1,company running steam,test
1,great boundless energy enthusiasm,test
2,depends team,test
2,quality assurance analyst,test
1,picker,test
1,p pa,test
2,left hand doesnt know right one,test
2,awesome,test
2,easy work pay raise,test
1,sr hra,test
1,great people awful culture,test
2,amazon fulfillment associate,test
2,genius,test
1,warehouse suck,test
2,amazong work space got meet many smart people,test
2,director,test
1,dont employ intelligent people ruin,test
1,cut throat,test
2,amazing understanding firm nicest culture,test
2,great job,test
2,red zone specialist,test
1,blah,test
1,ughh,test
1,acquisition went bad,test
2,fast paced work environment,test
2,challenging work smart people happy employee,test
1,software enginner 2,test
1,started well enough become frustrated,test
1,pick line,test
1,good place work start using talent pool,test
1,analyst,test
2,depends lot teamboss,test
1,join family starving,test
1,hard work,test
1,bait switch,test
2,great place,test
1,software development engineer,test
2,work kamper,test
2,staying long,test
2,sde,test
2,adwords strategist,test
2,great workplace remuneration much better ladder,test
1,customer service,test
2,advertising,test
1,executive assistant,test
1,hard life,test
1,good starter career,test
2,meh,test
2,application developer test,test
1,getting worse worse,test
2,aos chat,test
1,mean spirited staff,test
2,great experience,test
1,great way break,test
1,amazonian,test
2,best retail job market hand retail job could career,test
1,great kiss manager,test
2,great employer,test
1,worth risk,test
1,slave driver,test
2,hit refresh moment,test
2,dealing ambiguity,test
2,take really good care people,test
2,negative culture sg office,test
2,full time specialist position apple,test
2,nice place learn,test
2,excellent work ethic,test
2,organization met expectation,test
1,sr director product management,test
2,work hard make many friend,test
