rating,review,split
2,good benefit bad development,train
2,good,train
1,circus,train
2,great place work tough get ahead,train
1,unappreciative workplace,train
1,well job benefit,train
2,stable company trying reinvent,train
1,awful place work,train
2,de c operation manager,train
1,worst place worked,train
2,overall great place work,train
2,fantastic employer,train
2,technical support,train
1,horrible,train
1,great benefit moderate poor compensation limited development,train
2,cloud support engineer 2,train
1,operation manager,train
2,great company fatal flaw need fixing,train
2,benefit,train
1,hit miss depending team,train
1,tough place,train
2,awesome environment,train
1,amazon fulfillment warehouse,train
2,great culture money saving wrong place people harmful,train
1,transaction tisk investigator,train
1,great place work family,train
1,low pay much job done asked meet requirement number maker tower picking,train
1,avoid unless 23 dazzled free food,train
2,still lot great people around,train
1,merc building company,train
2,great place work hard navigate career growth internal politics,train
1,intense high pressure environment,train
1,meh,train
1,aws,train
1,meh,train
2,great company,train
2,equivalent getting mba reputed business school,train
1,administrative assistant iii,train
1,take bad good,train
1,mehr schein al sein,train
2,great company,train
1,drink apple koolaid go somewhere else,train
1,people willing make job life,train
1,overdramatic say worst job ever,train
1,technician,train
1,senior management need improve,train
2,decent temporary job company would want career,train
2,nice company work,train
2,one microsoft,train
2,okay,train
1,amazon love customer employee former employee would ever return,train
2,wonderful experience wonderful company,train
1,walmart internet,train
1,good company part gang,train
1,specialist,train
1,solution sale,train
2,obvious emphasis number dollar,train
2,sale role,train
1,would better work walmart,train
1,microsoft worst group,train
1,coworkers better company,train
2,great company work,train
1,job recommend,train
2,great,train
2,great job perk,train
2,could better working intelligent people,train
2,operation manager,train
2,principal software engineer,train
1,relentless expectation travel,train
2,fun company work manager cool,train
2,mixed,train
1,run,train
2,startup mondialise,train
1,make rate die trying,train
1,good first quickly changed,train
2,competitive rewarding,train
1,working amazon,train
2,warehouse associate,train
1,area manager,train
2,good company everyone,train
1,support engineer,train
1,associate,train
1,ont2 amazon,train
1,traumjob mit sicherheit nicht,train
1,clocking,train
1,amazon web sevices,train
2,amazon fc,train
2,lot oppotunities smart people,train
2,great environment spoiled terrible micromanagement attitude,train
1,good experience,train
1,bad place work,train
2,awesome experience left cost living insane,train
1,developer,train
2,amazing company promotes within,train
2,decent short term job hard work medium pay,train
1,shark filled pond,train
1,amazon,train
2,principal account manager,train
2,stunning fast pace rewarding,train
2,video editor,train
1,manager need coached even replaced,train
1,politics galore long hour,train
2,fulfillment center joke,train
1,waste life,train
2,awesome,train
1,aws sale,train
2,amazon,train
2,great technology challenge,train
2,demanding,train
2,love,train
2,gm microsoft,train
2,readiness operation manager,train
2,fantastic company work,train
1,stressful frustrating standard living job,train
1,made,train
1,typical workplace first job seeker,train
2,mixed learned lot frustrating term getting thing done,train
2,alright,train
1,great crew running rudderless ship,train
2,looking back,train
2,great vision purpose retail trail behind rest organization,train
1,siloed movement nearly impossible cheap,train
2,great coworkers product sell,train
2,great company exciting technology innovation everyone,train
1,sometimes intellectually challenging always toxic work environment,train
2,business analyst,train
2,best place work,train
1,investigation specialist,train
2,rich sale experience,train
2,applecare advisor ever increasing demand underwhelming compensation,train
2,good,train
1,better average warehouse,train
1,politics secrecy,train
1,employee referral,train
2,software engineer,train
2,fantastic culture inspires authenticity best work,train
1,lot reporting poor management great package,train
2,great company driven people,train
2,leader tech,train
2,bs,train
1,frustrating place work,train
1,good benefit hard climb,train
1,bad,train
1,fulfillment associate,train
1,business analyst,train
1,line worker,train
2,amazing companyretail leadership disconnected,train
2,amazon great company work make cut,train
1,great people great potential great opportunity really poor career development,train
2,great retail company missing mark 5 year ago,train
2,associate,train
1,program manager,train
2,specialist,train
2,internship review,train
2,good company,train
1,poor compensation poor respect,train
2,working microsoft,train
2,review,train
1,software development engineer,train
2,great engineer working boring code,train
2,great company,train
1,cog,train
1,lot work lot hour good condition,train
2,broad spectrum task,train
1,business program manager,train
1,worst case,train
2,good experience,train
2,great company,train
1,appears first company care employee really care item shipped daily,train
2,work full time microsoft 1 year,train
2,site safey mananer,train
2,scan returned item,train
2,great place work go flow,train
2,product manager,train
2,great place work,train
1,work,train
1,lot people running around lot nothing,train
2,future job opportunity,train
2,good company work,train
2,great complany,train
2,amazing amazon,train
1,great product servicesworst management politics,train
2,associate,train
1,hate microsoft suck,train
2,peculiar culture wide open potential,train
1,matrixed thought,train
1,microsoft review,train
2,finops manager,train
1,gm,train
2,software development engineer,train
2,big company big change fast growth good pay bad culture,train
1,train manager better please,train
2,great culture positive worklife balance,train
2,fantastic company,train
2,associate,train
2,love,train
2,fast paced work environment,train
2,good company work,train
2,fun place may year ago grind however still offer great career,train
2,excellent experience thorough training decent pay call center work,train
2,ups down,val
1,great company work,val
1,run screaming away service job,val
2,good decent company take care employee,val
1,director,val
2,interesting learning experience,val
1,manager,val
2,great company,val
2,amazon,val
2,earth effective company,val
2,great place still learning,val
1,sweatshop,val
1,zero worklif balance,val
2,technician,val
2,good company work,val
