2,great campus benefit frustrating corporate culture
2,great people need get stuff done quick promoted stay long term
1,easy prefer work
2,rewarding place work bright passionate team member
2,excellent place work best used million user
2,experience varies greatly team new leadership brings new opportunity
2,great people great opportunity evolving culture
2,okay place work
2,great place learn make impact large enterprise product
2,great company lot cash know use
2,good company transition
2,life microsoft
2,great
2,good
1,cutthroat culture
2,great company work
2,best place work long term stability
2,never know get
2,microsoft big company feel every aspect work
2,great company poor upper management
2,microsoft
2,still good company work
1,place good software engineer
1,intense clture highly competitive often unnecessarily
2,amazing place work
2,microsoft
2,great place work
2,take good care people technology stuck 90
2,pretty good overall
1,much politics
2,great place work great manager
2,overall positive experience 14 year company
2,bellevue juggernaut changing
2,reorgs reorgs reorgs
2,challenging frustrating
2,great technology good benefit
2,sdet
2,good great
2,reinvention process
1,environmental condition
2,great place college hire
2,spectacular
2,product marketing
1,corp hr shenanigan
2,incredible experience
2,great company great product
2,microsoft great place work
2,one microsoft
2,senior sw engineer
2,good place work demand lot
2,great company lot challenge
2,great launching pad start career need look elsewhere reach potential
2,software engineering
2,great company smart people big idea
2,goodbad
2,business analyst
2,senior sdet
2,enjoyed every bit experience
2,great environment surrounded intelligent people strong leadership team
2,great
2,could better working intelligent people
2,pro con
2,center hurricane
2,another great year
2,making bold change compete win
2,fun place work
2,great company working change adapt new device service world
2,join right team manager
2,well reorg time
2,many year wonderful terrible
2,set long time
2,good people management hit miss
1,exciting challenging great place build career
2,well reorg time
2,change world
2,fantastic company amazing culture awesome benefit
2,microsoft safe place work innovative motivated improve situation
2,take care employee
2,great forprofit company work
1,lot process bureaucracy politics
2,senior program manager
2,fast paced learned alot
2,good place benot long term
2,good company work
2,treated like independent thinker
2,interesting technical challenge potential political pitfall
2,average
2,sale
1,started great knew getting travel long hour
2,embrace change
2,great company value culture great opportunity grow
2,happy
2,challenging rewarding
1,accountability management hr totally subjective performance review lack documentation
2,sale
2,m field
2,great company work built bad reputation community
1,management clue
1,lot politics
2,good benefit company disorganized
2,sr technical program manager
2,great experience hard place get stuff done
2,microsoft destination experienced collaborative professional seeking rewarding career lifestyle
1,experience good enjoyed working company
1,work east coast
2,great place grow
2,msft great employer
2,great place find right manager
1,experience good enjoyed working company
2,fantastic place work
1,behemoth lot learn
2,group good work time like trying get club
2,solid company want stable job
2,bright future
2,college hire
2,experience really people kind
2,group manager
1,missed opprotunities
2,place
1,incredibly smart people poisoned back stabbing review system
2,microsoft must reinvent post pc era
